Nov. 15, 2016   11:04:45
Cyclic Voltammetry
File: c:\users\public\desktop\studentdata\fall 2016\alena\group b\samplec_0,1.txt
Data Source:  Experiment
Instrument Model:  CHI630E
Header: Sample C
Note: 

Init E (V) = 0
High E (V) = 1.2
Low E (V) = 0
Init P/N = P
Scan Rate (V/s) = 0.1
Segment = 2
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-4

Segment 1:
Ep = 0.446V
ip = -2.135e-6A
Ah = -7.987e-7C

Ep = 1.036V
ip = -1.218e-5A
Ah = -6.428e-6C

Segment 2:
Ep = 0.422V
ip = 3.483e-6A
Ah = 2.242e-6C

Potential/V	Current/A
0.236	8.705e-6
0.235	8.702e-6
0.234	8.717e-6
0.233	8.712e-6
0.232	8.719e-6
0.231	8.725e-6
0.230	8.718e-6
0.229	8.731e-6
0.228	8.726e-6
0.227	8.728e-6
0.226	8.738e-6
0.225	8.737e-6
0.224	8.742e-6
0.223	8.742e-6
0.222	8.740e-6
0.221	8.748e-6
0.220	8.754e-6
0.219	8.753e-6
0.218	8.753e-6
0.217	8.757e-6
0.216	8.758e-6
0.215	8.765e-6
0.214	8.762e-6
0.213	8.762e-6
0.212	8.770e-6
0.211	8.766e-6
0.210	8.770e-6
0.209	8.778e-6
0.208	8.771e-6
0.207	8.782e-6
0.206	8.780e-6
0.205	8.788e-6
0.204	8.800e-6
0.203	8.783e-6
0.202	8.792e-6
0.201	8.790e-6
0.200	8.788e-6
0.199	8.800e-6
0.198	8.785e-6
0.197	8.799e-6
0.196	8.801e-6
0.195	8.796e-6
0.194	8.810e-6
0.193	8.796e-6
0.192	8.799e-6
0.191	8.806e-6
0.190	8.799e-6
0.189	8.808e-6
0.188	8.807e-6
0.187	8.803e-6
0.186	8.813e-6
0.185	8.804e-6
0.184	8.811e-6
0.183	8.816e-6
0.182	8.813e-6
0.181	8.818e-6
0.180	8.821e-6
0.179	8.819e-6
0.178	8.820e-6
0.177	8.821e-6
0.176	8.822e-6
0.175	8.827e-6
0.174	8.825e-6
0.173	8.827e-6
0.172	8.829e-6
0.171	8.826e-6
0.170	8.835e-6
0.169	8.835e-6
0.168	8.830e-6
0.167	8.843e-6
0.166	8.839e-6
0.165	8.839e-6
0.164	8.848e-6
0.163	8.838e-6
0.162	8.848e-6
0.161	8.850e-6
0.160	8.844e-6
0.159	8.859e-6
0.158	8.856e-6
0.157	8.857e-6
0.156	8.865e-6
0.155	8.857e-6
0.154	8.877e-6
0.153	8.868e-6
0.152	8.865e-6
0.151	8.878e-6
0.150	8.870e-6
0.149	8.881e-6
0.148	8.881e-6
0.147	8.875e-6
0.146	8.886e-6
0.145	8.882e-6
0.144	8.889e-6
0.143	8.892e-6
0.142	8.893e-6
0.141	8.900e-6
0.140	8.902e-6
0.139	8.904e-6
0.138	8.903e-6
0.137	8.909e-6
0.136	8.909e-6
0.135	8.917e-6
0.134	8.913e-6
0.133	8.918e-6
0.132	8.926e-6
0.131	8.929e-6
0.130	8.934e-6
0.129	8.940e-6
0.128	8.933e-6
0.127	8.943e-6
0.126	8.942e-6
0.125	8.947e-6
0.124	8.958e-6
0.123	8.951e-6
0.122	8.965e-6
0.121	8.968e-6
0.120	8.965e-6
0.119	8.981e-6
0.118	8.972e-6
0.117	8.986e-6
0.116	8.994e-6
0.115	8.989e-6
0.114	9.006e-6
0.113	8.999e-6
0.112	9.006e-6
0.111	9.016e-6
0.110	9.012e-6
0.109	9.025e-6
0.108	9.027e-6
0.107	9.029e-6
0.106	9.041e-6
0.105	9.042e-6
0.104	9.050e-6
0.103	9.056e-6
0.102	9.058e-6
0.101	9.065e-6
0.100	9.070e-6
0.099	9.075e-6
0.098	9.078e-6
0.097	9.084e-6
0.096	9.091e-6
0.095	9.097e-6
0.094	9.101e-6
0.093	9.104e-6
0.092	9.118e-6
0.091	9.120e-6
0.090	9.128e-6
0.089	9.137e-6
0.088	9.137e-6
0.087	9.151e-6
0.086	9.151e-6
0.085	9.158e-6
0.084	9.175e-6
0.083	9.166e-6
0.082	9.179e-6
0.081	9.185e-6
0.080	9.189e-6
0.079	9.207e-6
0.078	9.204e-6
0.077	9.217e-6
0.076	9.227e-6
0.075	9.221e-6
0.074	9.239e-6
0.073	9.240e-6
0.072	9.246e-6
0.071	9.263e-6
0.070	9.258e-6
0.069	9.271e-6
0.068	9.277e-6
0.067	9.280e-6
0.066	9.296e-6
0.065	9.294e-6
0.064	9.309e-6
0.063	9.315e-6
0.062	9.312e-6
0.061	9.330e-6
0.060	9.332e-6
0.059	9.341e-6
0.058	9.348e-6
0.057	9.353e-6
0.056	9.360e-6
0.055	9.369e-6
0.054	9.377e-6
0.053	9.383e-6
0.052	9.391e-6
0.051	9.397e-6
0.050	9.405e-6
0.049	9.411e-6
0.048	9.413e-6
0.047	9.426e-6
0.046	9.430e-6
0.045	9.437e-6
0.044	9.449e-6
0.043	9.446e-6
0.042	9.460e-6
0.041	9.466e-6
0.040	9.473e-6
0.039	9.490e-6
0.038	9.486e-6
0.037	9.500e-6
0.036	9.510e-6
0.035	9.510e-6
0.034	9.526e-6
0.033	9.530e-6
0.032	9.535e-6
0.031	9.550e-6
0.030	9.553e-6
0.029	9.567e-6
0.028	9.574e-6
0.027	9.578e-6
0.026	9.596e-6
0.025	9.601e-6
0.024	9.608e-6
0.023	9.620e-6
0.022	9.624e-6
0.021	9.642e-6
0.020	9.648e-6
0.019	9.655e-6
0.018	9.664e-6
0.017	9.674e-6
0.016	9.683e-6
0.015	9.697e-6
0.014	9.705e-6
0.013	9.714e-6
0.012	9.728e-6
0.011	9.735e-6
0.010	9.748e-6
0.009	9.758e-6
0.008	9.763e-6
0.007	9.783e-6
0.006	9.786e-6
0.005	9.796e-6
0.004	9.816e-6
0.003	9.815e-6
0.002	9.835e-6
0.001	9.845e-6
