Potential/V	Current/A
0.037	2.005e-5
0.036	2.003e-5
0.035	2.001e-5
0.034	2.000e-5
0.033	1.998e-5
0.032	1.996e-5
0.031	1.995e-5
0.030	1.992e-5
0.029	1.992e-5
0.028	1.990e-5
0.027	1.988e-5
0.026	1.987e-5
0.025	1.985e-5
0.024	1.984e-5
0.023	1.982e-5
0.022	1.980e-5
0.021	1.979e-5
0.020	1.978e-5
0.019	1.976e-5
0.018	1.975e-5
0.017	1.974e-5
0.016	1.973e-5
0.015	1.971e-5
0.014	1.970e-5
0.013	1.968e-5
0.012	1.967e-5
0.011	1.965e-5
0.010	1.964e-5
0.009	1.963e-5
0.008	1.961e-5
0.007	1.960e-5
0.006	1.959e-5
0.005	1.957e-5
0.004	1.957e-5
0.003	1.955e-5
0.002	1.954e-5
0.001	1.953e-5
